,Ano Base,Cod PPG,Nome PPG,Área Básica,IES Principal Sigla,IES Principal Nome,IES da Rede Sigla,Status Jurídico,UF,Região,PPG Ano Início,Modalidade,Mudança de modalidade no quadriênio?,Nota,Nível,Ano Início Nível,Teve turmas de PCI/MINTER/DINTER/Fora de sede quadriênio?,Sofreu migração no quadriênio?,Código do(s) pppg(s) de origem,Nome do(s) pppg(s) de origem,Código do(s) pppg(s) de destino,Nome do(s) pppg(s) de destino,Data de referência,Nº Permanentes (DP),Nº Colaboradores,Nº Visitantes,Total Docentes (T),"DP/Total (DP/T)
105,2020,28002016020P6,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UEFS,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,,ESTADUAL,BA,NORDESTE,2019,ACADÊMICO,NÃO,A,MESTRADO,2019,,NÃO,,,,,,11,2,0,13,84.6,1,2,7,0,0,7,7,11,19,24,0,24,0,0,0,0,0,,,,https://pgcc.uefs.br,203024,134583,AVALIAÇÃO
106,2017,28013018005P5,SISTEMAS E COMPUTAÇÃO,TELEINFORMÁTICA,UNIFACS,UNIVERSIDADE SALVADOR,,PARTICULAR,BA,NORDESTE,2006,ACADÊMICO,NÃO,3,MESTRADO,2006,,NÃO,,,,,,12,0,0,12,100.0,1,3,22,0,0,22,22,30,14,37,3,44,8,0,1,0,0,,,,http://www.ppgcomp.unifacs.br,169638,103446,AVALIAÇÃO
107,2018,28013018005P5,SISTEMAS E COMPUTAÇÃO,TELEINFORMÁTICA,UNIFACS,UNIVERSIDADE SALVADOR,,PARTICULAR,BA,NORDESTE,2006,ACADÊMICO,NÃO,3,MESTRADO,2006,,NÃO,,,,,,11,0,0,11,100.0,1,3,19,0,0,19,19,31,10,40,8,51,16,0,3,0,0,,,,http://www.ppgcomp.unifacs.br,171321,105038,AVALIAÇÃO
108,2019,28013018005P5,SISTEMAS E COMPUTAÇÃO,TELEINFORMÁTICA,UNIFACS,UNIVERSIDADE SALVADOR,,PARTICULAR,BA,NORDESTE,2006,ACADÊMICO,NÃO,3,MESTRADO,2006,,NÃO,,,,,,11,0,0,11,100.0,1,3,20,0,0,20,20,38,14,46,5,55,10,0,2,0,0,,,,http://www.ppgcomp.unifacs.br,171326,105042,AVALIAÇÃO
109,2020,28013018005P5,SISTEMAS E COMPUTAÇÃO,TELEINFORMÁTICA,UNIFACS,UNIVERSIDADE SALVADOR,,PARTICULAR,BA,NORDESTE,2006,ACADÊMICO,NÃO,3,MESTRADO,2006,,NÃO,,,,,,10,0,0,10,100.0,1,3,19,0,0,19,19,38,11,46,0,47,4,0,2,0,0,,,,http://www.ppgcomp.unifacs.br,198520,130872,AVALIAÇÃO
110,2017,30001013007P0,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,,FEDERAL,ES,SUDESTE,1994,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1994/2010,,NÃO,,,,,,28,2,0,30,93.3,1,5,83,47,0,119,130,27,7,45,0,45,29,6,10,2,0,,,,http://www.informatica.ufes.br/pos-graduacao/PPGI,173452,106993,AVALIAÇÃO
111,2018,30001013007P0,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,,FEDERAL,ES,SUDESTE,1994,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1994/2010,,NÃO,,,,,,29,2,0,31,93.5,1,5,60,45,0,97,105,32,7,51,1,52,17,8,8,1,0,,,,http://www.informatica.ufes.br/pos-graduacao/PPGI,173428,106979,AVALIAÇÃO
112,2019,30001013007P0,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,,FEDERAL,ES,SUDESTE,1994,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1994/2010,,NÃO,,,,,,26,3,0,29,89.7,1,5,43,49,18,106,110,32,6,51,5,56,19,8,5,3,1,,,,http://www.informatica.ufes.br/pos-graduacao/PPGI,173386,106937,AVALIAÇÃO
113,2020,30001013007P0,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFES,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,,FEDERAL,ES,SUDESTE,1994,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1994/2010,,NÃO,,,,,,22,2,0,24,91.7,1,5,50,41,14,103,105,31,3,47,2,49,11,5,1,0,0,,,,http://www.informatica.ufes.br/pos-graduacao/PPGI,203525,135018,AVALIAÇÃO
114,2019,30004012075P4,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",,FEDERAL,ES,SUDESTE,2019,PROFISSIONAL,NÃO,A,MESTRADO PROFISSIONAL,2019,,NÃO,,,,,,14,4,0,18,77.8,1,2,10,0,0,10,10,21,3,22,5,27,0,0,0,0,0,,,,https://ppcomp.serra.ifes.edu.br/,173319,106887,AVALIAÇÃO
115,2020,30004012075P4,COMPUTAÇÃO APLICADA,CIÊNCIA DA COMPUTAÇÃO,IFES,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",,FEDERAL,ES,SUDESTE,2019,PROFISSIONAL,NÃO,A,MESTRADO PROFISSIONAL,2019,,NÃO,,,,,,14,4,0,18,77.8,1,2,26,0,0,26,26,28,4,34,4,38,0,0,0,0,0,,,,https://ppcomp.serra.ifes.edu.br/,197957,130383,AVALIAÇÃO
116,2017,31001017004P3,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,SISTEMA DE COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1971/1971,,NÃO,,,,,,34,7,0,41,82.9,9,14,18,23,27,64,68,19,0,38,6,44,32,30,10,8,0,,,,http://www.cos.ufrj.br,166539,100558,AVALIAÇÃO
117,2018,31001017004P3,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,SISTEMA DE COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1971/1971,,NÃO,,,,,,36,8,0,44,81.8,9,14,18,20,26,62,64,23,1,42,0,42,36,22,11,9,1,,,,http://www.cos.ufrj.br,166811,100797,AVALIAÇÃO
118,2019,31001017004P3,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,SISTEMA DE COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1971/1971,,NÃO,,,,,,35,8,0,43,81.4,9,14,22,35,6,59,63,28,3,47,0,47,27,18,7,2,1,,,,http://www.cos.ufrj.br,166938,100906,AVALIAÇÃO
119,2020,31001017004P3,ENGENHARIA DE SISTEMAS E COMPUTAÇÃO,SISTEMA DE COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1971/1971,,NÃO,,,,,,35,4,0,39,89.7,9,14,14,33,6,53,53,28,3,46,0,46,19,10,5,3,0,,,,http://www.cos.ufrj.br,200740,132766,AVALIAÇÃO
120,2017,31001017110P8,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1997,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1997/2010,,NÃO,,,,,,29,2,0,31,93.5,1,5,57,39,0,93,96,52,31,94,3,97,20,7,5,1,0,,,,http://www.ppgi.ufrj.br,129540,66350,AVALIAÇÃO
121,2018,31001017110P8,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1997,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1997/2010,,NÃO,,,,,,28,3,0,31,90.3,1,5,70,40,0,106,110,52,26,94,3,97,13,9,2,3,0,,,,http://www.ppgi.ufrj.br,134751,70877,AVALIAÇÃO
122,2019,31001017110P8,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1997,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1997/2010,,NÃO,,,,,,25,3,0,28,89.3,1,5,64,37,0,86,101,41,15,72,10,82,14,9,5,0,0,,,,http://www.ppgi.ufrj.br,154665,88848,AVALIAÇÃO
123,2020,31001017110P8,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UFRJ,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,1997,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,1997/2010,,NÃO,,,,,,25,2,0,27,92.6,1,8,29,7,0,32,36,20,11,32,6,38,21,9,5,1,0,,,,http://www.ppgi.ufrj.br,197217,129647,AVALIAÇÃO
124,2017,31003010046P4,COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,,FEDERAL,RJ,SUDESTE,1995,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1995/2002,,NÃO,,,,,,41,1,0,42,97.6,7,30,0,0,57,57,57,28,2,39,14,53,24,27,12,3,0,,,,http://www.ic.uff.br/,129464,66314,AVALIAÇÃO
125,2018,31003010046P4,COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,,FEDERAL,RJ,SUDESTE,1995,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1995/2002,,NÃO,,,,,,41,1,0,42,97.6,8,31,0,0,54,54,54,28,4,41,29,70,31,21,9,2,0,PRÊMIO CAPES DE TESE,,ERICK OLIVEIRA RODRIGUES,http://www.ic.uff.br/,137904,73790,AVALIAÇÃO
126,2019,31003010046P4,COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,,FEDERAL,RJ,SUDESTE,1995,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1995/2002,,NÃO,,,,,,38,7,0,45,84.4,8,30,2,2,58,60,62,35,12,50,7,57,46,12,15,4,0,PRÊMIO CAPES DE TESE,,TROY COSTA KOHWALTER,http://www.ic.uff.br/,155767,91124,AVALIAÇÃO
127,2020,31003010046P4,COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFF,UNIVERSIDADE FEDERAL FLUMINENSE,,FEDERAL,RJ,SUDESTE,1995,ACADÊMICO,NÃO,6,MESTRADO/DOUTORADO,1995/2002,,NÃO,,,,,,40,4,0,44,90.9,8,34,2,2,52,56,56,38,12,47,19,67,26,7,13,1,0,,,,http://www.ic.uff.br/,197723,130149,AVALIAÇÃO
128,2017,31005012004P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,,PARTICULAR,RJ,SUDESTE,1967,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1967/1975,,NÃO,,,,,,24,1,0,25,96.0,10,54,22,29,0,49,51,64,8,99,9,108,22,18,12,11,0,,,,http://www.inf.puc-rio.br,169978,103783,AVALIAÇÃO
129,2018,31005012004P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,,PARTICULAR,RJ,SUDESTE,1967,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1967/1975,,NÃO,,,,,,26,1,0,27,96.3,10,57,0,0,53,52,53,45,2,70,40,110,36,14,20,9,0,,,,http://www.inf.puc-rio.br,169979,103784,AVALIAÇÃO
130,2019,31005012004P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,,PARTICULAR,RJ,SUDESTE,1967,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1967/1975,,NÃO,,,,,,22,2,0,24,91.7,10,53,0,0,47,46,47,50,8,78,14,92,35,13,24,10,0,,,,http://www.inf.puc-rio.br,170002,103787,AVALIAÇÃO
131,2020,31005012004P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,,PARTICULAR,RJ,SUDESTE,1967,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1967/1975,,NÃO,,,,,,21,2,0,23,91.3,10,43,0,0,52,52,52,46,8,73,0,73,23,15,19,7,0,,,,http://www.inf.puc-rio.br,202852,134415,AVALIAÇÃO
132,2017,31007015009P3,SISTEMAS E COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,IME,INSTITUTO MILITAR DE ENGENHARIA,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,3,MESTRADO,1971,,NÃO,,,,,,10,1,0,11,90.9,1,3,25,0,0,20,25,11,10,14,1,15,14,0,5,0,0,,,,http://www.comp.ime.eb.br,172710,106393,AVALIAÇÃO
133,2018,31007015009P3,SISTEMAS E COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,IME,INSTITUTO MILITAR DE ENGENHARIA,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,3,MESTRADO,1971,,NÃO,,,,,,10,1,0,11,90.9,1,3,32,0,0,23,32,8,9,14,2,16,15,0,5,0,0,,,,http://www.comp.ime.eb.br,172760,106453,AVALIAÇÃO
134,2019,31007015009P3,SISTEMAS E COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,IME,INSTITUTO MILITAR DE ENGENHARIA,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,3,MESTRADO,1971,,NÃO,,,,,,10,1,0,11,90.9,1,3,33,0,0,23,33,10,9,15,7,22,7,0,2,0,0,,,,http://www.comp.ime.eb.br,172779,106441,AVALIAÇÃO
135,2020,31007015009P3,SISTEMAS E COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,IME,INSTITUTO MILITAR DE ENGENHARIA,,FEDERAL,RJ,SUDESTE,1971,ACADÊMICO,NÃO,3,MESTRADO,1971,,NÃO,,,,,,10,2,0,12,83.3,1,3,30,0,0,24,30,9,10,21,3,24,18,0,3,0,0,,,,http://www.comp.ime.eb.br,198107,130470,AVALIAÇÃO
136,2017,31021018009P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UNIRIO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,2007,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2007/2014,,NÃO,,,,,,18,2,0,20,90.0,1,3,15,7,15,37,37,21,26,44,9,53,21,0,6,0,0,,,,http://ppgi.uniriotec.br,167466,101377,AVALIAÇÃO
137,2018,31021018009P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UNIRIO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,2007,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2007/2014,,NÃO,,,,,,16,2,2,20,80.0,1,3,16,8,15,35,39,14,19,33,8,54,21,1,3,0,0,,,,http://ppgi.uniriotec.br,167630,101539,AVALIAÇÃO
138,2019,31021018009P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UNIRIO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,2007,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2007/2014,,NÃO,,,,,,12,2,2,16,75.0,1,3,5,6,21,28,32,11,16,34,3,39,13,8,5,1,1,,,,http://ppgi.uniriotec.br,167667,101570,AVALIAÇÃO
139,2020,31021018009P9,INFORMÁTICA,CIÊNCIA DA COMPUTAÇÃO,UNIRIO,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,,FEDERAL,RJ,SUDESTE,2007,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2007/2014,,NÃO,,,,,,14,3,1,18,77.8,1,3,5,8,20,33,33,14,23,30,6,36,19,5,0,0,0,,,,http://ppgi.uniriotec.br,203107,134663,AVALIAÇÃO
140,2017,31022014009P5,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,CEFET/RJ,CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA,,FEDERAL,RJ,SUDESTE,2016,ACADÊMICO,NÃO,3,MESTRADO,2016,,NÃO,,,,,,12,0,0,12,100.0,1,2,17,0,0,17,17,7,7,7,0,7,0,0,0,0,0,,,,http://eic.cefet-rj.br/ppcic,167247,101155,AVALIAÇÃO
141,2018,31022014009P5,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,CEFET/RJ,CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA,,FEDERAL,RJ,SUDESTE,2016,ACADÊMICO,NÃO,3,MESTRADO,2016,,NÃO,,,,,,12,2,0,14,85.7,1,2,23,0,0,21,23,7,7,7,0,7,3,0,2,0,0,,,,http://eic.cefet-rj.br/ppcic,167264,101175,AVALIAÇÃO
142,2019,31022014009P5,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,CEFET/RJ,CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA,,FEDERAL,RJ,SUDESTE,2016,ACADÊMICO,NÃO,3,MESTRADO,2016,,NÃO,,,,,,14,1,0,15,93.3,1,2,20,0,0,19,20,7,7,7,0,7,11,0,1,0,0,,,,http://eic.cefet-rj.br/ppcic,167267,101178,AVALIAÇÃO
143,2020,31022014009P5,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,CEFET/RJ,CENTRO FEDERAL DE EDUCAÇÃO TECN. CELSO SUCKOW DA FONSECA,,FEDERAL,RJ,SUDESTE,2016,ACADÊMICO,NÃO,3,MESTRADO,2016,,NÃO,,,,,,14,2,0,16,87.5,1,2,19,0,0,19,19,7,7,7,0,7,20,0,2,0,0,,,,http://eic.cefet-rj.br/ppcic,197444,129872,AVALIAÇÃO
144,2017,32001010004P6,CIÊNCIAS DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,FEDERAL,MG,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1990,SIM,NÃO,,,,,,49,5,0,54,90.7,1,7,0,72,3,73,75,125,4,134,52,186,65,10,33,3,0,,,,http://www.dcc.ufmg.br/pos,171086,104829,AVALIAÇÃO
145,2018,32001010004P6,CIÊNCIAS DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,FEDERAL,MG,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1990,SIM,NÃO,,,,,,52,5,0,57,91.2,1,7,0,2,56,55,58,122,19,136,41,177,57,10,21,0,0,PRÊMIO CAPES DE TESE,,RODOLFO WANDERSON LIMA COUTINHO,http://www.dcc.ufmg.br/pos,171115,104866,AVALIAÇÃO
146,2019,32001010004P6,CIÊNCIAS DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,FEDERAL,MG,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1990,SIM,NÃO,,,,,,56,7,0,63,88.9,1,7,0,3,65,63,68,138,30,153,38,191,52,19,14,8,1,PRÊMIO CAPES DE TESE,,FABIANO MUNIZ BELEM,http://www.dcc.ufmg.br/pos,171151,104882,AVALIAÇÃO
147,2020,32001010004P6,CIÊNCIAS DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,,FEDERAL,MG,SUDESTE,1974,ACADÊMICO,NÃO,7,MESTRADO/DOUTORADO,1974/1990,SIM,NÃO,,,,,,58,5,0,63,92.1,1,7,1,2,55,55,58,139,33,150,31,181,52,19,15,2,0,PRÊMIO CAPES DE TESE,,MICHEL MELO DA SILVA,http://www.dcc.ufmg.br/pos,200492,132582,AVALIAÇÃO
148,2017,32002017027P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFV,UNIVERSIDADE FEDERAL DE VIÇOSA,,FEDERAL,MG,SUDESTE,2004,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2004/2019,,NÃO,,,,,,13,1,0,14,92.9,1,3,19,0,0,19,19,12,1,13,10,23,13,0,6,0,0,,,,http://www.ufv.br,169928,103694,AVALIAÇÃO
149,2018,32002017027P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFV,UNIVERSIDADE FEDERAL DE VIÇOSA,,FEDERAL,MG,SUDESTE,2004,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2004/2019,,NÃO,,,,,,14,4,0,18,77.8,2,3,20,0,0,20,20,14,1,16,6,22,16,0,6,0,0,,,,http://www.ufv.br,170151,103930,AVALIAÇÃO
150,2019,32002017027P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFV,UNIVERSIDADE FEDERAL DE VIÇOSA,,FEDERAL,MG,SUDESTE,2004,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2004/2019,,NÃO,,,,,,13,4,0,17,76.5,2,3,15,4,7,26,26,18,1,20,4,24,14,0,7,0,0,,,,http://www.ufv.br,170316,104092,AVALIAÇÃO
151,2020,32002017027P2,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFV,UNIVERSIDADE FEDERAL DE VIÇOSA,,FEDERAL,MG,SUDESTE,2004,ACADÊMICO,NÃO,4,MESTRADO/DOUTORADO,2004/2019,,NÃO,,,,,,14,3,0,17,82.4,2,3,5,0,18,23,23,17,4,18,9,27,12,0,3,0,0,,,,http://www.ufv.br,203174,134723,AVALIAÇÃO
152,2017,32003013008P4,CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFEI,UNIVERSIDADE FEDERAL DE ITAJUBÁ,,FEDERAL,MG,SUDESTE,2008,ACADÊMICO,NÃO,3,MESTRADO,2008,,NÃO,,,,,,12,8,0,20,60.0,2,2,11,0,0,11,11,16,4,21,12,33,15,0,6,0,0,,,,http://www.poscomp.unifei.edu.br,168574,102490,AVALIAÇÃO
153,2018,32003013008P4,CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFEI,UNIVERSIDADE FEDERAL DE ITAJUBÁ,,FEDERAL,MG,SUDESTE,2008,ACADÊMICO,NÃO,3,MESTRADO,2008,,NÃO,,,,,,12,8,0,20,60.0,2,3,12,0,0,12,12,17,7,21,12,34,13,0,5,0,0,,,,http://www.poscomp.unifei.edu.br,173342,106890,AVALIAÇÃO
154,2019,32003013008P4,CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFEI,UNIVERSIDADE FEDERAL DE ITAJUBÁ,,FEDERAL,MG,SUDESTE,2008,ACADÊMICO,NÃO,3,MESTRADO,2008,,NÃO,,,,,,11,4,0,15,73.3,2,3,14,0,0,12,14,17,12,22,9,31,11,0,4,0,0,,,,http://www.poscomp.unifei.edu.br,173364,106915,AVALIAÇÃO
155,2020,32003013008P4,CIÊNCIA E TECNOLOGIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UNIFEI,UNIVERSIDADE FEDERAL DE ITAJUBÁ,,FEDERAL,MG,SUDESTE,2008,ACADÊMICO,NÃO,3,MESTRADO,2008,,NÃO,,,,,,14,3,0,17,82.4,2,3,13,0,0,11,13,22,16,34,5,39,8,0,3,0,0,,,,http://www.poscomp.unifei.edu.br,204469,135822,AVALIAÇÃO
156,2017,32004010027P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFLA,UNIVERSIDADE FEDERAL DE LAVRAS,,FEDERAL,MG,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,12,3,0,15,80.0,1,3,21,0,0,21,21,17,17,27,7,36,9,0,5,0,0,,,,http://www.prpg.ufla.br/computacao,176005,108999,AVALIAÇÃO
157,2018,32004010027P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFLA,UNIVERSIDADE FEDERAL DE LAVRAS,,FEDERAL,MG,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,12,1,0,13,92.3,1,3,17,0,0,17,17,17,16,26,5,31,10,0,4,0,0,,,,http://www.prpg.ufla.br/computacao,176331,109179,AVALIAÇÃO
158,2019,32004010027P9,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO,UFLA,UNIVERSIDADE FEDERAL DE LAVRAS,,FEDERAL,MG,SUDESTE,2012,ACADÊMICO,NÃO,3,MESTRADO,2012,,NÃO,,,,,,13,2,0,15,86.7,1,3,23,0,0,23,23,14,8,23,6,30,9,0,5,0,0,,,,http://www.prpg.ufla.br/computacao,176482,109248,AVALIAÇÃO
